id,name,display_name,set_name,number,edition,year,remarks,rarity,artwork,image_url,pricecharting_url,market_price,pokemontcg_id,tcgplayer_product_id,tcgplayer_url
pk-0027,_____'s Pikachu,_____'s Pikachu — Wizards Black Star Promos 24,Wizards Black Star Promos,24,,2000,World Collection 2000,Promo,Promo 24 (Birthday),https://storage.googleapis.com/images.pricecharting.com/0c38f4ce8338543a477b9619ba2c06a554f4e68f17f33cd51c8fa103eaa2c99b/1600.jpg,https://www.pricecharting.com/game/pokemon-promo/birthday-pikachu-world-collection-24,207.14,basep-24,90784,https://www.tcgplayer.com/product/90784
pk-0028,_____'s Pikachu,_____'s Pikachu — Wizards Black Star Promos 24,Wizards Black Star Promos,24,,2000,,Holofoil Promo,Promo 24 (Birthday),https://storage.googleapis.com/images.pricecharting.com/2f37c729f4ae91cb0c9013f9549d8a53096e707be680dcc9b4a3d99c89e60836/1600.jpg,https://www.pricecharting.com/game/pokemon-promo/birthday-pikachu-24,315.00,basep-24,90784,https://www.tcgplayer.com/product/90784
pk-0029,_____'s Pikachu,_____'s Pikachu — Celebrations: Classic Collection 24,Celebrations: Classic Collection,24,,2021,25th Anniversary,Textured Bubble Holofoil Promo,Promo 24 (Birthday),https://images.pokemontcg.io/cel25c/24_A_hires.png,https://www.pricecharting.com/game/pokemon-celebrations/pikachu-birthday-24,34.89,cel25c-24_A,250325,https://www.tcgplayer.com/product/250325
pk-0030,Pikachu,Pikachu — Wizards Black Star Promos 27,Wizards Black Star Promos,27,,2000,,Promo,Promo 27,https://storage.googleapis.com/images.pricecharting.com/0154f1ef63ca28de2b41720e2730a7e95ca3016ddc850632d48840b25750a272/1600.jpg,https://www.pricecharting.com/game/pokemon-promo/pikachu-cosmos-holo-27,0.76,basep-27,88069,https://www.tcgplayer.com/product/88069
pk-0031,Pikachu,Pikachu — Neo Genesis 70/111,Neo Genesis,70/111,1st Edition,2000,,Common,Neo Genesis,https://storage.googleapis.com/images.pricecharting.com/8c016f1ce5741afd1ffc1d58b854363670d1aa9422c1969f36ddeada250cf384/1600.jpg,https://www.pricecharting.com/game/pokemon-neo-genesis/pikachu-1st-edition-70,19.64,neo1-70,,
pk-0032,Pikachu,Pikachu — Neo Genesis 70/111,Neo Genesis,70/111,Unlimited,2000,,Common,Neo Genesis,https://storage.googleapis.com/images.pricecharting.com/34f14f9358ffb190fcc14ca5b725a8147aa71e7af8101ddd8d271f04ce75a47a/1600.jpg,https://www.pricecharting.com/game/pokemon-neo-genesis/pikachu-70,6.36,neo1-70,,
pk-0033,Flying Pikachu,Flying Pikachu — Wizards Black Star Promos 25,Wizards Black Star Promos,25,,2001,,Promo,Promo 25 (Flying),https://images.pokemontcg.io/basep/25_hires.png,https://www.pricecharting.com/game/pokemon-promo/flying-pikachu-ana-plane-on-left-25,617.78,basep-25,85534,https://www.tcgplayer.com/product/85534
pk-0034,Flying Pikachu,Flying Pikachu — Rising Rivals 113/111,Rising Rivals,113/111,,2009,,Secret Rare,Promo 25 (Flying),https://images.pokemontcg.io/pl2/113_hires.png,https://www.pricecharting.com/game/pokemon-rising-rivals/flying-pikachu-113,102.38,pl2-113,85535,https://www.tcgplayer.com/product/85535
pk-0035,Flying Pikachu,Flying Pikachu — Evolutions 110/108,Evolutions,110/108,,2016,,Non-Holo Secret Rare,Promo 25 (Flying),https://images.pokemontcg.io/xy12/110_hires.png,https://www.pricecharting.com/game/pokemon-evolutions/flying-pikachu-110,9.07,xy12-110,124123,https://www.tcgplayer.com/product/124123
pk-0036,Flying Pikachu V,Flying Pikachu V — Celebrations 6/25,Celebrations,6/25,,2021,,Full Art Ultra Rare,Celebrations - Flying Pikachu V,https://images.pokemontcg.io/cel25/6_hires.png,https://www.pricecharting.com/game/pokemon-celebrations/flying-pikachu-v-6,4.44,cel25-6,,
pk-0037,Pikachu,Pikachu — World Championship Deck 2022 - ADP 6/25,World Championship Deck 2022 - ADP,6/25,,2023,,Non-Holo Full Art Ultra Rare,Celebrations - Flying Pikachu V,https://i.ebayimg.com/images/g/qVAAAeSwIQ9psmwq/s-l1600.webp,https://www.pricecharting.com/game/pokemon-world-championships-2022/flying-pikachu-v-ondrej-skubal-6,4.08,mcd19-6,200967,https://www.tcgplayer.com/product/200967
pk-0038,Flying Pikachu VMAX,Flying Pikachu VMAX — Celebrations 7/25,Celebrations,7/25,,2021,,Full Art Ultra Rare,Celebrations - Flying Pikachu Vmax,https://images.pokemontcg.io/cel25/7_hires.png,https://www.pricecharting.com/game/pokemon-celebrations/flying-pikachu-vmax-7,7.50,cel25-7,250305,https://www.tcgplayer.com/product/250305
pk-0039,Pikachu,Pikachu — World Championship Deck 2022 - ADP 7/25,World Championship Deck 2022 - ADP,7/25,,2023,,Non-Holo Full Art Ultra Rare,Celebrations - Flying Pikachu Vmax,https://i.ebayimg.com/images/g/nQ0AAeSwwYxpskJE/s-l1600.webp,https://www.pricecharting.com/game/pokemon-mcdonalds-2022/pikachu-holo-7,4.39,ru1-7,88096,https://www.tcgplayer.com/product/88096
pk-0040,Pikachu,Pikachu — Wizards Black Star Promos 26,Wizards Black Star Promos,26,,2001,,Promo,Promo 26,https://images.pokemontcg.io/basep/26_hires.png,https://www.pricecharting.com/game/pokemon-promo/pikachu-world-collection-spanish-26,70.50,basep-26,,
pk-0041,Surfing Pikachu,Surfing Pikachu — Wizards Black Star Promos 28,Wizards Black Star Promos,28,,2001,,Promo,Promo 28 (Surfing),https://images.pokemontcg.io/basep/28_hires.png,https://www.pricecharting.com/game/pokemon-promo/surfing-pikachu-world-collection-french-28,38.24,basep-28,89643,https://www.tcgplayer.com/product/89643
pk-0042,Surfing Pikachu,Surfing Pikachu — Rising Rivals 114/111,Rising Rivals,114/111,,2009,,Secret Rare,Promo 28 (Surfing),https://images.pokemontcg.io/pl2/114_hires.png,https://www.pricecharting.com/game/pokemon-rising-rivals/surfing-pikachu-114,129.74,pl2-114,89644,https://www.tcgplayer.com/product/89644
pk-0043,Surfing Pikachu,Surfing Pikachu — Evolutions 111/108,Evolutions,111/108,,2016,,Non-Holo Secret Rare,Promo 28 (Surfing),https://images.pokemontcg.io/xy12/111_hires.png,https://www.pricecharting.com/game/pokemon-evolutions/surfing-pikachu-111,10.23,xy12-111,124124,https://www.tcgplayer.com/product/124124
pk-0044,Surfing Pikachu V,Surfing Pikachu V — Celebrations 8/25,Celebrations,8/25,,2021,,Full Art Ultra Rare,Celebrations - Surfing Pikachu V,https://images.pokemontcg.io/cel25/8_hires.png,https://www.pricecharting.com/game/pokemon-celebrations/surfing-pikachu-v-8,4.95,cel25-8,250306,https://www.tcgplayer.com/product/250306
pk-0045,Surfing Pikachu VMAX,Surfing Pikachu VMAX — Celebrations 9/25,Celebrations,9/25,,2021,,Full Art Ultra Rare,Celebrations - Surfing Pikachu Vmax,https://images.pokemontcg.io/cel25/9_hires.png,https://www.pricecharting.com/game/pokemon-celebrations/surfing-pikachu-vmax-9,6.60,cel25-9,,
pk-0046,Pikachu,Pikachu — Expedition Base 124/165,Expedition Base,124/165,,2002,,Common,Expedition Base,https://storage.googleapis.com/images.pricecharting.com/a9e93ff3d7632798d67714da8dbad2cbcf28a2f5808312105e70029f5990755b/1600.jpg,https://www.pricecharting.com/game/pokemon-expedition/pikachu-124,16.15,ecard1-124,88076,https://www.tcgplayer.com/product/88076
pk-0047,Pikachu,Pikachu — Expedition Base 124/165,Expedition Base,124/165,,2002,,Reverse Holo Common,Expedition Base,https://storage.googleapis.com/images.pricecharting.com/381e7176b16bf05c201236c88ff5ee1b71e4b1e87801bdc1566626463c1d91e6/1600.jpg,https://www.pricecharting.com/game/pokemon-expedition/pikachu-reverse-holo-124,122.50,ecard1-124,88076,https://www.tcgplayer.com/product/88076
pk-0048,Pikachu,Pikachu — Skyridge 84/144,Skyridge,84/144,,2003,,Common,Skyridge,https://storage.googleapis.com/images.pricecharting.com/a77d35c222dc3c3f88bfe4e00155b568b91c02472ce0473577ae76b371fa1175/1600.jpg,https://www.pricecharting.com/game/pokemon-skyridge/pikachu-84,218.75,ecard3-84,88074,https://www.tcgplayer.com/product/88074
pk-0049,Pikachu,Pikachu — Skyridge 84/144,Skyridge,84/144,,2003,,Reverse Holo Common,Skyridge,https://storage.googleapis.com/images.pricecharting.com/f0b60e784097efb6905a18a51a78231944cbde6293ee25d0f0b5cd1fb4d9530e/1600.jpg,https://www.pricecharting.com/game/pokemon-skyridge/pikachu-reverse-holo-84,430.00,ecard3-84,88074,https://www.tcgplayer.com/product/88074
pk-0050,Pikachu,Pikachu — Sandstorm 72/100,Sandstorm,72/100,,2003,3AP-WH8-431,Common,EX Sandstorm,https://storage.googleapis.com/images.pricecharting.com/4b87a1bff91047cccd3aede28ef0648195830b3a648004d99a7d15e6d7f05bc0/1600.jpg,https://www.pricecharting.com/game/pokemon-sandstorm/pikachu-72,12.00,ex2-72,88073,https://www.tcgplayer.com/product/88073
pk-0051,Pikachu,Pikachu — Sandstorm 72/100,Sandstorm,72/100,,2003,3AP-WH8-7J9,Common,EX Sandstorm,https://storage.googleapis.com/images.pricecharting.com/4b87a1bff91047cccd3aede28ef0648195830b3a648004d99a7d15e6d7f05bc0/1600.jpg,https://www.pricecharting.com/game/pokemon-sandstorm/pikachu-72,12.00,ex2-72,88073,https://www.tcgplayer.com/product/88073
pk-0052,Pikachu,Pikachu — Sandstorm 72/100,Sandstorm,72/100,,2003,3AP-WH8-JTR,Common,EX Sandstorm,https://storage.googleapis.com/images.pricecharting.com/4b87a1bff91047cccd3aede28ef0648195830b3a648004d99a7d15e6d7f05bc0/1600.jpg,https://www.pricecharting.com/game/pokemon-sandstorm/pikachu-72,12.00,ex2-72,88073,https://www.tcgplayer.com/product/88073
pk-0053,Pikachu,Pikachu — Sandstorm 72/100,Sandstorm,72/100,,2003,3AP-WH8-BE5,Reverse Holo Common,EX Sandstorm,https://storage.googleapis.com/images.pricecharting.com/obghydn6ejmia7h2/1600.jpg,https://www.pricecharting.com/game/pokemon-sandstorm/pikachu-reverse-holo-72,63.00,ex2-72,88073,https://www.tcgplayer.com/product/88073
pk-0054,Pikachu,Pikachu — Nintendo Black Star Promos 12,Nintendo Black Star Promos,12,,2003,0D3-ZA5-3JL,Holofoil Promo,Promo 012,https://storage.googleapis.com/images.pricecharting.com/b6e53647329b8d455abde83b017816a931f0c21aa2358e3476e26618a8507ab4/1600.jpg,https://www.pricecharting.com/game/pokemon-promo/pikachu-holo-12,116.65,np-12,88085,https://www.tcgplayer.com/product/88085
pk-0055,Pikachu,Pikachu — Nintendo Black Star Promos 12,Nintendo Black Star Promos,12,,2006,0D3-ZA5-3JL - 10th Anniversary stamp,Promo,Promo 012,https://storage.googleapis.com/images.pricecharting.com/b6e53647329b8d455abde83b017816a931f0c21aa2358e3476e26618a8507ab4/1600.jpg,https://www.pricecharting.com/game/pokemon-promo/pikachu-holo-12,116.65,np-12,,
pk-0056,Pikachu,Pikachu — Team Magma vs Team Aqua 43/95,Team Magma vs Team Aqua,43/95,,2004,TS7-X3Y-LPX,Common,EX Team Magma vs Team Aqua,https://storage.googleapis.com/images.pricecharting.com/6f1a96a87ad80c0566ae1f9e6d1ae797f3b92d42d47147a4e2b2b3f4841d4886/1600.jpg,https://www.pricecharting.com/game/pokemon-team-magma-vs-team-aqua/pikachu-holo-43,102.63,ex4-43,88077,https://www.tcgplayer.com/product/88077
pk-0057,Pikachu,Pikachu — Team Magma vs Team Aqua 43/95,Team Magma vs Team Aqua,43/95,,2004,TS7-X3Y-LPX,Reverse Holo Common,EX Team Magma vs Team Aqua,https://storage.googleapis.com/images.pricecharting.com/8902496b23dc39543e5f75bd3985b8530cd22e44775bc940422ea4bddc040ff3/1600.jpg,https://www.pricecharting.com/game/pokemon-team-magma-vs-team-aqua/pikachu-reverse-holo-43,102.63,ex4-43,88077,https://www.tcgplayer.com/product/88077
pk-0058,Pikachu,Pikachu — Kids' WB Creator Contest,Kids' WB Creator Contest,,,2004,(500th Pikachu in my collection),Special Set,Kids WB Creator Contest,https://images.pokemontcg.io/cel25/5_hires.png,https://www.pricecharting.com/game/pokemon-2004-poke-card-creator/pikachu-5,925.00,,,
pk-0059,Pikachu,Pikachu — EX FireRed & LeafGreen 74/112,EX FireRed & LeafGreen,74/112,,2004,8BK-DMT-B0P,Common,EX FireRed & LeafGreen,https://storage.googleapis.com/images.pricecharting.com/ee554693cb26912ee0b4a4f7b29c58230fccfc6e13279a8614daa2fce55d7a42/1600.jpg,https://www.pricecharting.com/game/pokemon-firered-&-leafgreen/pikachu-holo-74,100.00,ex6-74,88078,https://www.tcgplayer.com/product/88078
pk-0060,Pikachu,Pikachu — EX FireRed & LeafGreen 74/112,EX FireRed & LeafGreen,74/112,,2004,8BK-DMT-FB5,Common,EX FireRed & LeafGreen,https://storage.googleapis.com/images.pricecharting.com/ee554693cb26912ee0b4a4f7b29c58230fccfc6e13279a8614daa2fce55d7a42/1600.jpg,https://www.pricecharting.com/game/pokemon-firered-&-leafgreen/pikachu-holo-74,100.00,ex6-74,88078,https://www.tcgplayer.com/product/88078
pk-0061,Pikachu,Pikachu — EX FireRed & LeafGreen 74/112,EX FireRed & LeafGreen,74/112,,2004,8BK-DMT-GF6,Common,EX FireRed & LeafGreen,https://storage.googleapis.com/images.pricecharting.com/ee554693cb26912ee0b4a4f7b29c58230fccfc6e13279a8614daa2fce55d7a42/1600.jpg,https://www.pricecharting.com/game/pokemon-firered-&-leafgreen/pikachu-holo-74,100.00,ex6-74,88078,https://www.tcgplayer.com/product/88078
pk-0062,Pikachu,Pikachu — EX FireRed & LeafGreen 74/112,EX FireRed & LeafGreen,74/112,,2004,8BK-DMT-N3X,Holofoil Common,EX FireRed & LeafGreen,https://storage.googleapis.com/images.pricecharting.com/hu3g7zevygvsqpkh/1600.jpg,https://www.pricecharting.com/game/pokemon-firered-&-leafgreen/pikachu-holo-74,100.00,ex6-74,88078,https://www.tcgplayer.com/product/88078
pk-0063,Pikachu,Pikachu — Emerald 60/106,Emerald,60/106,,2005,S3Y-SDT-6MF,Common,EX Emerald,https://storage.googleapis.com/images.pricecharting.com/a29c022742aa50a8e00d1c604a55944b5e923f05444d35a87a0d08a9b96fdc65/1600.jpg,https://www.pricecharting.com/game/pokemon-emerald/pikachu-60,15.99,ex9-60,88080,https://www.tcgplayer.com/product/88080
pk-0064,Pikachu,Pikachu — Emerald 60/106,Emerald,60/106,,2005,S3Y-SDT-71B,Common,EX Emerald,https://storage.googleapis.com/images.pricecharting.com/a29c022742aa50a8e00d1c604a55944b5e923f05444d35a87a0d08a9b96fdc65/1600.jpg,https://www.pricecharting.com/game/pokemon-emerald/pikachu-60,15.99,ex9-60,88080,https://www.tcgplayer.com/product/88080
pk-0065,Pikachu,Pikachu — Emerald 60/106,Emerald,60/106,,2005,S3Y-SDT-WCR,Common,EX Emerald,https://storage.googleapis.com/images.pricecharting.com/a29c022742aa50a8e00d1c604a55944b5e923f05444d35a87a0d08a9b96fdc65/1600.jpg,https://www.pricecharting.com/game/pokemon-emerald/pikachu-60,15.99,ex9-60,88080,https://www.tcgplayer.com/product/88080
pk-0066,Pikachu,Pikachu — Emerald 60/106,Emerald,60/106,,2005,S3Y-SDT-1UU,Holofoil Common,EX Emerald,https://storage.googleapis.com/images.pricecharting.com/cdacdff9d419923c7539d7ba7e5d32b52a98b87b92368dbe26991247a6e8f760/1600.jpg,https://www.pricecharting.com/game/pokemon-emerald/pikachu-60,15.99,ex9-60,88080,https://www.tcgplayer.com/product/88080
pk-0067,Pikachu,Pikachu — Emerald 60/106,Emerald,60/106,,2005,S3Y-SDT-6MF - Comic Con stamp,Common,EX Emerald,https://storage.googleapis.com/images.pricecharting.com/0d55186c1458c4823e2671c247c42ab970f9050bfbfe59dc09805bca20cbc4b0/1600.jpg,https://www.pricecharting.com/game/pokemon-emerald/pikachu-comic-con-60,560.95,ex9-60,88080,https://www.tcgplayer.com/product/88080
pk-0068,Pikachu,Pikachu — POP Series 2 16/17,POP Series 2,16/17,,2005,VV2-1Y9-0U3,Common,POP Series 2,https://images.pokemontcg.io/pop2/16_hires.png,https://www.pricecharting.com/game/pokemon-pop-series-2/pikachu-16,43.86,pop2-16,88081,https://www.tcgplayer.com/product/88081
pk-0069,Pikachu δ,Pikachu δ — Legend Maker 93/92,Legend Maker,93/92,,2006,ECA-RK1-JGF,Secret Rare,EX Legend Maker,https://images.pokemontcg.io/ex12/93_hires.png,https://www.pricecharting.com/game/pokemon-legend-maker/pikachu-93,181.61,ex12-93,88107,https://www.tcgplayer.com/product/88107
pk-0070,Pikachu,Pikachu — Holon Phantoms 78/110,Holon Phantoms,78/110,,2006,CHL-1RF-LOB,Common,EX Holon Phantoms (1),https://storage.googleapis.com/images.pricecharting.com/3c8d7a584ecd1c1b09acb18542a453a0b8e4d0146623632082cce6f1b99773e9/1600.jpg,https://www.pricecharting.com/game/pokemon-holon-phantoms/pikachu-78,8.00,ex13-78,,
pk-0071,Pikachu,Pikachu — Holon Phantoms 78/110,Holon Phantoms,78/110,,2006,CHL-1RF-LOB,Holofoil Common,EX Holon Phantoms (1),https://storage.googleapis.com/images.pricecharting.com/3479d6c20201769830ca5364f3f259a45a61857ed9ddf7e2cdacbbeafe5da943/1600.jpg,https://www.pricecharting.com/game/pokemon-holon-phantoms/pikachu-78,8.00,ex13-78,,
pk-0072,Pikachu δ,Pikachu δ — Holon Phantoms 79/110,Holon Phantoms,79/110,,2006,4QJ-HF5-HD3,Common,EX Holon Phantoms (2),https://storage.googleapis.com/images.pricecharting.com/8524cd73d39e5d570cb939edbc76e7e060a9e67f8ad5706aef99874666ca46fa/1600.jpg,https://www.pricecharting.com/game/pokemon-holon-phantoms/pikachu-79,11.99,ex13-79,88108,https://www.tcgplayer.com/product/88108
pk-0073,Pikachu δ,Pikachu δ — Holon Phantoms 79/110,Holon Phantoms,79/110,,2006,4QJ-HF5-HD3,Holofoil Common,EX Holon Phantoms (2),https://storage.googleapis.com/images.pricecharting.com/2ec5f4d35154488ebb54a2363ebe2097258a189b6e632925166bc11a096a1e57/1600.jpg,https://www.pricecharting.com/game/pokemon-holon-phantoms/pikachu-79,11.99,ex13-79,88108,https://www.tcgplayer.com/product/88108
pk-0074,Pikachu ★,Pikachu ★ — Holon Phantoms 104/110,Holon Phantoms,104/110,,2006,GJF-JYD-S25,Gold Star Ultra Rare,EX Holon Phantoms (3) Gold Star,https://images.pokemontcg.io/ex13/104_hires.png,https://www.pricecharting.com/game/pokemon-holon-phantoms/pikachu-gold-star-104,3275.25,ex13-104,88111,https://www.tcgplayer.com/product/88111
pk-0075,Pikachu δ,Pikachu δ — Nintendo Black Star Promos 35,Nintendo Black Star Promos,35,,2006,TYJ-BG8-TRG,Holofoil Promo,Promo 035,https://storage.googleapis.com/images.pricecharting.com/5ujmk4junlnen77j/1600.jpg,https://www.pricecharting.com/game/pokemon-promo/pikachu-35,257.01,np-35,88109,https://www.tcgplayer.com/product/88109
pk-0076,Pikachu δ,Pikachu δ — Nintendo Black Star Promos 35,Nintendo Black Star Promos,35,,2007,TYJ-BG8-TRG - Sweden exclusive,Promo,Promo 035,https://storage.googleapis.com/images.pricecharting.com/5ujmk4junlnen77j/1600.jpg,https://www.pricecharting.com/game/pokemon-promo/pikachu-35,257.01,np-35,88109,https://www.tcgplayer.com/product/88109
pk-0077,Pikachu,Pikachu — POP Series 4 13/17,POP Series 4,13/17,,2006,L7F-MFA-HD3,Common,POP Series 4,https://storage.googleapis.com/images.pricecharting.com/5031608caf3815ffe8e82db36bdb35a1b1010c30426c3b3dae95af59b9a4450e/1600.jpg,https://www.pricecharting.com/game/pokemon-pop-series-4/pikachu-13,39.30,pop4-13,88083,https://www.tcgplayer.com/product/88083
pk-0078,Pikachu,Pikachu — POP Series 4 13/17,POP Series 4,13/17,,2007,L7F-MFA-HD3,Holofoil Common,POP Series 4,https://storage.googleapis.com/images.pricecharting.com/bd074eb8454c8e78ee3753841acdc0c3cd953af5cc67aab20d0aea55d13d5313/1600.jpg,https://www.pricecharting.com/game/pokemon-pop-series-4/pikachu-13,39.30,pop4-13,88083,https://www.tcgplayer.com/product/88083
pk-0079,Pikachu,Pikachu — Power Keepers 57/108,Power Keepers,57/108,,2007,436-CQH-H6N,Common,EX Power Keepers,https://storage.googleapis.com/images.pricecharting.com/0a1e0c0378f16fb3f65bd7f34621c4a9c087a118b4b99c8f55a7c5a64e49f28f/1600.jpg,https://www.pricecharting.com/game/pokemon-power-keepers/pikachu-57,9.20,ex16-57,88084,https://www.tcgplayer.com/product/88084
pk-0080,Pikachu,Pikachu — Power Keepers 57/108,Power Keepers,57/108,,2007,436-CQH-H6N,Holofoil Common,EX Power Keepers,https://storage.googleapis.com/images.pricecharting.com/771cd3700b47ef92558cdaea5d855f96d607088fb25863b60d48f89f79efb60a/1600.jpg,https://www.pricecharting.com/game/pokemon-power-keepers/pikachu-57,9.20,ex16-57,88084,https://www.tcgplayer.com/product/88084
pk-0081,Pikachu,Pikachu — POP Series 5 12/17,POP Series 5,12/17,,2007,5DJ-LWN-3JL,Common,POP Series 5 (1),https://storage.googleapis.com/images.pricecharting.com/7e389584a5f56c091d8914488da4335cd2903370e657c8cfc53a008d2a3edc65/1600.jpg,https://www.pricecharting.com/game/pokemon-pop-series-5/pikachu-12,57.33,pop5-12,88085,https://www.tcgplayer.com/product/88085
pk-0082,Pikachu,Pikachu — POP Series 5 12/17,POP Series 5,12/17,,2007,5DJ-LWN-3JL - Not sure if it exists (without holo bleed),Holofoil Common,POP Series 5 (1),https://storage.googleapis.com/images.pricecharting.com/a51e27bebec0d9b1fa2af0830349fd8f660de4df02e672fed4b5894305acc8da/1600.jpg,https://www.pricecharting.com/game/pokemon-pop-series-5/pikachu-12,57.33,pop5-12,88085,https://www.tcgplayer.com/product/88085
pk-0083,Pikachu δ,Pikachu δ — POP Series 5 13/17,POP Series 5,13/17,,2007,GTC-XUJ-W7B,Common,POP Series 5 (2),https://images.pokemontcg.io/pop5/13_hires.png,https://www.pricecharting.com/game/pokemon-pop-series-5/pikachu-13,43.00,pop5-13,88110,https://www.tcgplayer.com/product/88110
pk-0084,Pikachu,Pikachu — Mysterious Treasures 94/123,Mysterious Treasures,94/123,,2007,,Common,Mysterious Treasures,https://storage.googleapis.com/images.pricecharting.com/320053457ec80e7e98f9a53b8aead4476cb9dd4a5953c13d82e6e76b32b8a920/1600.jpg,https://www.pricecharting.com/game/pokemon-mysterious-treasures/pikachu-94,11.45,dp2-94,88086,https://www.tcgplayer.com/product/88086
pk-0085,Pikachu,Pikachu — Mysterious Treasures 94/123,Mysterious Treasures,94/123,,2007,,Reverse Holo Common,Mysterious Treasures,https://storage.googleapis.com/images.pricecharting.com/c88093c0045f6e667abe17a57f28ac2bc5f4514d4f407ab8f894c6abe7a78240/1600.jpg,https://www.pricecharting.com/game/pokemon-mysterious-treasures/pikachu-reverse-holo-94,30.00,dp2-94,88086,https://www.tcgplayer.com/product/88086
pk-0086,Pikachu,Pikachu — Mysterious Treasures 94/123,Mysterious Treasures,94/123,,2008,DIAMOND & PEARL stamp - Burger King 2008 Collection,Reverse Holo Common,Mysterious Treasures,https://storage.googleapis.com/images.pricecharting.com/c88093c0045f6e667abe17a57f28ac2bc5f4514d4f407ab8f894c6abe7a78240/1600.jpg,https://www.pricecharting.com/game/pokemon-mysterious-treasures/pikachu-reverse-holo-94,30.00,dp2-94,88086,https://www.tcgplayer.com/product/88086
pk-0087,Pikachu,Pikachu — DP Black Star Promos DP16,DP Black Star Promos,DP16,,2007,,Holofoil Promo,Promo DP16,https://storage.googleapis.com/images.pricecharting.com/f72a756ad62c84d357779f452ea1a12ed89bc8aaf9f438ebe5ea833afdf6f4b4/1600.jpg,https://www.pricecharting.com/game/pokemon-promo/pikachu-dp16,108.72,dpp-DP16,88089,https://www.tcgplayer.com/product/88089
pk-0088,Pikachu,Pikachu — DP Black Star Promos DP16,DP Black Star Promos,DP16,,2008,Silver Snowflake stamp,Holofoil Promo,Promo DP16,https://storage.googleapis.com/images.pricecharting.com/tmbsc6t26a4j57o5/1600.jpg,https://www.pricecharting.com/game/pokemon-promo/pikachu-snowflake-dp16,200.00,dpp-DP16,88089,https://www.tcgplayer.com/product/88089
pk-0089,Pikachu,Pikachu — POP Series 6 9/17,POP Series 6,9/17,,2007,,Uncommon,POP Series 6,https://storage.googleapis.com/images.pricecharting.com/b98059f552408d6c86706c6c163fb0228bc02faa22f9c0d0f53464d9f772d124/1600.jpg,https://www.pricecharting.com/game/pokemon-pop-series-6/pikachu-9,69.88,pop6-9,88087,https://www.tcgplayer.com/product/88087
pk-0090,Pikachu,Pikachu — POP Series 6 9/17,POP Series 6,9/17,,2008,Not sure if it exists (without holo bleed),Holofoil Uncommon,POP Series 6,https://storage.googleapis.com/images.pricecharting.com/a1e84eb91386c8f4211979f515a0aa15db44ba9ebfbc245d9c3392a3e1f70092/1600.jpg,https://www.pricecharting.com/game/pokemon-pop-series-6/pikachu-9,69.88,pop6-9,88087,https://www.tcgplayer.com/product/88087
pk-0091,Pikachu,Pikachu — POP Series 6 9/17,POP Series 6,9/17,,2008,Pokémon Day stamp - The Netherlands exclusive,Uncommon,POP Series 6,https://storage.googleapis.com/images.pricecharting.com/d983119b41d693d30f4930c3c841d7bf676c0256a997bb25ada944e992405a4b/1600.jpg,https://www.pricecharting.com/game/pokemon-pop-series-6/pikachu-pokemon-day-9,97.38,pop6-9,88087,https://www.tcgplayer.com/product/88087
pk-0092,Pikachu,Pikachu — Majestic Dawn 70/100,Majestic Dawn,70/100,,2008,,Common,Majestic Dawn,https://storage.googleapis.com/images.pricecharting.com/b8f5bdc64c85680e4230259beb71492f7b5104829041f6ce588b85c113c2206d/1600.jpg,https://www.pricecharting.com/game/pokemon-majestic-dawn/pikachu-70,5.00,dp5-70,88088,https://www.tcgplayer.com/product/88088
pk-0093,Pikachu,Pikachu — Majestic Dawn 70/100,Majestic Dawn,70/100,,2008,,Reverse Holo Common,Majestic Dawn,https://storage.googleapis.com/images.pricecharting.com/8096500b4e2326e5f81bbb35e74afe3d7519b9c77419787c18587d03160b59af/1600.jpg,https://www.pricecharting.com/game/pokemon-majestic-dawn/pikachu-reverse-holo-70,18.00,dp5-70,88088,https://www.tcgplayer.com/product/88088
pk-0094,Pikachu,Pikachu — Majestic Dawn 70/100,Majestic Dawn,70/100,,2009,PLATINUM stamp - Burger King 2009 Collection,Reverse Holo Common,Majestic Dawn,https://storage.googleapis.com/images.pricecharting.com/8096500b4e2326e5f81bbb35e74afe3d7519b9c77419787c18587d03160b59af/1600.jpg,https://www.pricecharting.com/game/pokemon-majestic-dawn/pikachu-reverse-holo-70,18.00,dp5-70,88088,https://www.tcgplayer.com/product/88088
pk-0095,Pikachu,Pikachu — Stormfront 70/100,Stormfront,70/100,,2008,,Common,Stormfront,https://storage.googleapis.com/images.pricecharting.com/74323372e3b741a4ce810d61a8e6000ef90f5af2d363abb06ef93fcd1dedcb2b/1600.jpg,https://www.pricecharting.com/game/pokemon-stormfront/pikachu-70,5.99,dp7-70,88090,https://www.tcgplayer.com/product/88090
pk-0096,Pikachu,Pikachu — Stormfront 70/100,Stormfront,70/100,,2008,,Reverse Holo Common,Stormfront,https://storage.googleapis.com/images.pricecharting.com/050c336d5a3bb8dbce3047f8c5d5cdac5460ca3fc4eeb288c70f06309d460159/1600.jpg,https://www.pricecharting.com/game/pokemon-stormfront/pikachu-reverse-holo-70,36.67,dp7-70,88090,https://www.tcgplayer.com/product/88090
